text,language,speaker_id,accent,audio_path,duration_sec,is_augmented
Што би можел политичарот да заплетка кога сѐ е расплетено?,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_7.wav,4.79,False
Никогаш не ѝ било толку многу жешко.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_8.wav,3.24,False
Бев уверена дека тоа ќе биде најдобар подарок до сега.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_9.wav,4.18,False
"Многу луѓе ѕверат во мене, никој не ме гледа.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_10.wav,4.14,False
Сите тие приказни покажуваат дека демократијата почива на чесност.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_11.wav,5.04,False
Гасовите и вулканските активности ја создале првобитната атмосфера.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_12.wav,5.08,False
"Не сум најстар и не сум секогаш најмногу пијан, здодевно пропелтечив.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_13.wav,5.4,False
Само еднаш имам видено толку крваво сонце.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_14.wav,3.82,False
"Тоа и не може да се дознае, освен преку распрашување кај истите структури.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_15.wav,6.16,False
Беше тоа срцето на старецот како чука.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_16.wav,4.5,False
Разговорот станува бесцелен и предлагам да сварам чај.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_17.wav,4.18,False
"Повеќето дисциплини и понатаму имаат нешто такво, и уличната уметност е една од нив.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_18.wav,6.12,False
"Од еден кафез, непресметан во инвентарот на злочинот, се извлекува млад експериментален мајмун.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_19.wav,7.2,False
Речиси и да не постои филм без бакнеж.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_20.wav,3.46,False
Како можеш да го поднесуваш одвратново време?,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_21.wav,4.61,False
Нејзината насмевка ми го освои срцето.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_22.wav,3.78,False
Јави ми штом ќе пристигнеш.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_23.wav,2.92,False
Се обложувам дека Руските цареви никогаш не платиле толку за еден коњ.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_24.wav,5.4,False
Да ги помести сите граници и невозможното да го направи можно.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_25.wav,4.5,False
Наслепо силум ја сочи времето смртта трома.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_26.wav,4.5,False
Александра Јанева со фановите направија нова верзија на „Еве ме пак“,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_27.wav,5.58,False
Подметот или субјектот во реченицата може да биде испуштен.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_28.wav,4.32,False
Таа ги повика децата.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_29.wav,2.56,False
"Едноставно никој не може да влијае на тоа, ниту еден поединец или група.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_30.wav,4.97,False
Зборувате за толку најавуваниот меч.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_31.wav,3.71,False
Збунет и помалку исплашен се вртев околу себе во собата.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_32.wav,4.68,False
Сонцето изгреа рано.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_33.wav,2.74,False
Би сакал да ја измерам длабочината на нејзината слава.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_34.wav,4.14,False
Лежеше во својот кревет и сите знаевме дека се гледаме за последен пат.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_35.wav,4.86,False
"Пиктограмите се цртежи на предметите, а на јазично ниво тие одговараат на речениците.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_36.wav,6.23,False
Како да го погодивме директно во срцето.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_37.wav,3.17,False
"Него го движат силните замави на веслачите, робови од разни измислени раси.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_38.wav,5.98,False
По рацете и по грбот ме полазија морници.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_39.wav,3.46,False
Почна да се смее.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_40.wav,2.38,False
Во сопствените мисли веќе ја имаше здогледано лошата вест.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_41.wav,5.04,False
Сакаш да одиме во кино?,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_42.wav,2.88,False
"Околу една илјадагодишна солза, како реликвија, ја подигнуваат неговата катедрала.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_43.wav,6.84,False
"Минуваат села, ниви, гледај, гледај бели стада, онде цути мак!",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_44.wav,5.33,False
"Имав понуда и за некои многу високи позиции, но не ги прифатив.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_45.wav,4.86,False
Маѓосникот грижливо го чуваше огнот.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_46.wav,3.89,False
Палатата е толку голема што кралството е само нејзин мал дел.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_47.wav,4.9,False
Можно е зборот смрт да не е соодветен.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_48.wav,3.64,False
"Тие двајца, информаторот и неговиот контролор се луѓе што имаат експертиза.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_49.wav,5.4,False
Една поголема капка се стркала надолу струмоглаво.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_50.wav,4.68,False
Речиси сите кралеви во суштина се крадци.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_51.wav,4.07,False
"Веќе одамна насетував дека во авион сѐ е лесно, поинакво.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_52.wav,5.33,False
Солзи почнуваат да ми течат од очите.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_53.wav,3.28,False
"Тогаш на крајот ги убива сите, за само драмата да биде поголема.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_54.wav,5.08,False
Тоа беше град кој преживеа голема економска криза.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_55.wav,4.18,False
Тој е учен човек.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_56.wav,2.2,False
"Кога би се исправила, косата би и допирала до коленици.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_57.wav,4.36,False
Тој станува со кокошките.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_58.wav,2.88,False
"Што сѐ не се прави за млади, убави жени!",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_59.wav,3.53,False
За малку не припаднав од таа глетка.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_60.wav,4.07,False
"Еднаш засекогаш, помеѓу него и нас, беше споделена тајната дека сите сме ѕвезди.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_61.wav,5.98,False
"Како музика, стана похерметичен, изгуби на динамиката која носеше креативна тензија во дружината.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_62.wav,7.49,False
Додека била млада била убава.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_63.wav,2.99,False
"Неговата поезија е застапена во повеќе антологии, песните му се преведени на неколку јазици.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_64.wav,6.23,False
Сите тие беа различните лица на еден ист човек.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_65.wav,4.79,False
"Гласот од небото се промени, стана подлабок, строг и непростлив.",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_66.wav,5.04,False
Подобро отколку да те ѕвизнат со камен по грб.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_67.wav,3.6,False
Кога планираш да одиш на работа?,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_68.wav,2.92,False
Седи така замислен кога одеднаш забележува чудни сенки на ѕидот.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_69.wav,5.4,False
Јас не можам веќе да ве гледам ваква.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_70.wav,2.88,False
Прави црни облаци од кои непрекинето врне дожд.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_71.wav,4.0,False
За нас тој беше закон за слободата.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_72.wav,3.1,False
Тоа е овој момент-па веројатно оттаму следува и дека овој момент е совршен.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_73.wav,5.44,False
Но мојата песна беше веќе писмо до една македонска мајка.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_74.wav,4.5,False
Таа мисли дека научила.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_75.wav,2.56,False
Тоа го потврдуваат и бројните стихови посветени на оваа болест.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_76.wav,4.72,False
Најубаво е кога мрсната љубов доживува кулминација на спојување.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_77.wav,5.08,False
"Селото е најпознато по гравот, но се ниже тутун и се сее пченица.",mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_78.wav,4.79,False
Ова е соба во која престојуваат книги.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_79.wav,3.24,False
Не си доволно стар за да смееш да пиеш алкохол.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_80.wav,3.28,False
Ве молиме да не ги нахраните патките!,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_81.wav,3.96,False
"Валтер Скот, пак, се смета за зачетник на историскиот роман.",mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_82.wav,4.79,False
Затоа врската им беше постојано радосна и сѐ подобра.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_83.wav,4.18,False
Му кажавме зошто го баравте.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_84.wav,2.7,False
Го напнуваше своето долго тело и јас тука полудував.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_85.wav,4.43,False
